date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:27:20	179306/179306	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-card.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-card.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:21	127011/127011	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-carousel.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-carousel.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:21	111247/111247	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-collapse.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-collapse.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:21	132468/132468	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-dropdowns.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-dropdowns.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:22	123934/123934	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-listgroup.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-listgroup.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:22	113718/113718	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-modal.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-modal.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:22	105004/105004	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-navs.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-navs.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:23	166604/166604	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-navbar.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-navbar.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:23	100328/100328	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-pagination.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-pagination.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:24	80759/80759	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-popovers.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-popovers.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:24	90909/90909	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-progress.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-progress.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:24	93974/93974	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-scrollspy.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-scrollspy.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:25	96421/96421	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-spinners.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-spinners.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:25	119675/119675	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:04%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-toasts.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-toasts.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:26	79995/79995	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2000:08:04%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-tooltips.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-tooltips.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:26	50773/50773	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2018%20Jul%202024%2000:08:02%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/plugin/prism/prism.js	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/plugin/prism/prism.js	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-alerts.html)
10:27:31	27281/27281	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2018%20Jul%202024%2000:07:56%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/no-data.svg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/no-data.svg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/stater-page.html)
10:27:33	5730/5730	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2018%20Jul%202024%2000:07:56%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/change-log.svg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/change-log.svg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/changelog.html)
10:27:34	106812/106812	---M--	200	added ('OK')	font/woff	etag:W/%221a13c-GxDOCA4lYqi36DlQRNPKg9wRKZk%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/fonts/bootstrap-icons.woff?4601c71fb26c9277391ec80789bfde9c	C:/My%20Web%20Sites/greg-trade/cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/fonts/bootstrap-icons289b.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/bootstrap-icons.css)
10:27:39	80504/80504	---M--	200	added ('OK')	font/woff2	etag:W/%2213a78-LeNORn2wta85aJwpaQsm7EA3IQI%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/fonts/bootstrap-icons.woff2?4601c71fb26c9277391ec80789bfde9c	C:/My%20Web%20Sites/greg-trade/cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/fonts/bootstrap-icons289b.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/bootstrap-icons.css)
10:27:41	37166/37166	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2018%20Jul%202024%2000:07:56%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/not_found.svg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/not_found.svg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/auth-404.html)
10:27:43	91754/91754	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2000:07:58%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/6.jpg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/6.jpg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-card.html)
10:27:43	71156/71156	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2000:07:58%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/10.jpg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/10.jpg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-card.html)
10:27:44	153107/153107	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2000:07:58%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/8.jpg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/8.jpg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-card.html)
10:27:44	130377/130377	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2000:07:58%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/5.jpg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/5.jpg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-card.html)
10:27:45	39673/39673	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2000:07:58%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/9.jpg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/9.jpg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-card.html)
10:27:45	37307/37307	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2000:07:58%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/3.jpg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/3.jpg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-card.html)
10:27:45	101407/101407	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2000:07:58%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/7.jpg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/7.jpg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-card.html)
10:27:46	63452/63452	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2000:07:58%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/4.jpg	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/assets/images/gallery/4.jpg	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-card.html)
10:27:47	21233/21233	---MCZ	200	added ('OK')	application/javascript	etag:W/%2252f1-MTeJyg4xtlR4TbuosPg/Nk+Gg7Q%22	https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js	C:/My%20Web%20Sites/greg-trade/cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-dropdowns.html)
10:27:47	26370/26370	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Aug%202024%2017:27:45%20GMT	https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/index.html	C:/My%20Web%20Sites/greg-trade/pixelwibes.com/template/cryptoon/html/dist/ui-elements/index.html	(from https://pixelwibes.com/template/cryptoon/html/dist/ui-elements/ui-navbar.html)
10:27:51	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/bootstrap-icons.css)
